Arquivo,Palavra,Ocorrencias
DonQuixote-388208.txt,roslas,1
DonQuixote-388208.txt,castigalle,2
DonQuixote-388208.txt,cielos,24
DonQuixote-388208.txt,entendiese,4
DonQuixote-388208.txt,dejarles,1
DonQuixote-388208.txt,fresca,9
DonQuixote-388208.txt,ciudades,12
DonQuixote-388208.txt,tibio,1
DonQuixote-388208.txt,fresco,6
DonQuixote-388208.txt,menguar,3
DonQuixote-388208.txt,riquezas,22
DonQuixote-388208.txt,viviese,2
DonQuixote-388208.txt,forjar,1
DonQuixote-388208.txt,ademanes,5
DonQuixote-388208.txt,ahorr,1
DonQuixote-388208.txt,trocar,5
DonQuixote-388208.txt,pesados,1
DonQuixote-388208.txt,llevaste,3
DonQuixote-388208.txt,quitaba,7
DonQuixote-388208.txt,monarca,6
DonQuixote-388208.txt,tibia,4
DonQuixote-388208.txt,indiscreto,1
DonQuixote-388208.txt,leoncitos,2
DonQuixote-388208.txt,cogote,2
DonQuixote-388208.txt,entendiere,1
DonQuixote-388208.txt,niegues,2
DonQuixote-388208.txt,entendiera,3
DonQuixote-388208.txt,brocado,6
DonQuixote-388208.txt,jaspeada,1
DonQuixote-388208.txt,medrosa,1
DonQuixote-388208.txt,rebuznaban,1
DonQuixote-388208.txt,memoria,128
DonQuixote-388208.txt,dnosla,1
DonQuixote-388208.txt,alrededores,1
DonQuixote-388208.txt,imprimen,1
DonQuixote-388208.txt,visorrey,23
DonQuixote-388208.txt,faza,8
DonQuixote-388208.txt,arrepienta,1
DonQuixote-388208.txt,viviere,1
DonQuixote-388208.txt,gallardos,4
DonQuixote-388208.txt,sares,1
DonQuixote-388208.txt,viviera,3
DonQuixote-388208.txt,corriere,1
DonQuixote-388208.txt,tibre,1
DonQuixote-388208.txt,sirviesen,2
DonQuixote-388208.txt,delicada,4
DonQuixote-388208.txt,empero,7
DonQuixote-388208.txt,vagamundo,2
DonQuixote-388208.txt,merecimientos,3
DonQuixote-388208.txt,sosegaos,2
DonQuixote-388208.txt,repruebas,1
DonQuixote-388208.txt,precipitosamente,1
DonQuixote-388208.txt,corriera,1
DonQuixote-388208.txt,amortiguados,1
DonQuixote-388208.txt,zahor,1
DonQuixote-388208.txt,troche,3
DonQuixote-388208.txt,rabiosa,2
DonQuixote-388208.txt,volumen,3
DonQuixote-388208.txt,vagamunda,1
DonQuixote-388208.txt,cloga,1
DonQuixote-388208.txt,villaner,1
DonQuixote-388208.txt,distributed,4
DonQuixote-388208.txt,llevasen,7
DonQuixote-388208.txt,delicado,5
DonQuixote-388208.txt,conocerlos,1
DonQuixote-388208.txt,sepulturas,4
DonQuixote-388208.txt,medroso,9
DonQuixote-388208.txt,templanza,1
DonQuixote-388208.txt,recetas,1
DonQuixote-388208.txt,gastarlas,2
DonQuixote-388208.txt,suplicaciones,1
DonQuixote-388208.txt,pintaban,2
DonQuixote-388208.txt,callado,4
DonQuixote-388208.txt,desgarrase,1
DonQuixote-388208.txt,malnacida,1
DonQuixote-388208.txt,fresno,1
DonQuixote-388208.txt,mozuela,1
DonQuixote-388208.txt,tragarme,1
DonQuixote-388208.txt,celebrarse,1
DonQuixote-388208.txt,prepararse,1
DonQuixote-388208.txt,ajust,1
DonQuixote-388208.txt,desdichad,2
DonQuixote-388208.txt,atroz,1
DonQuixote-388208.txt,suspensas,1
DonQuixote-388208.txt,exclusion,1
DonQuixote-388208.txt,milit,1
DonQuixote-388208.txt,tormento,10
DonQuixote-388208.txt,relasos,1
DonQuixote-388208.txt,vendado,2
DonQuixote-388208.txt,derramando,5
DonQuixote-388208.txt,tormenta,3
DonQuixote-388208.txt,caigas,2
DonQuixote-388208.txt,flamante,3
DonQuixote-388208.txt,asoma,3
DonQuixote-388208.txt,caigan,2
DonQuixote-388208.txt,pareceres,3
DonQuixote-388208.txt,inquisidores,1
DonQuixote-388208.txt,menjurjes,2
DonQuixote-388208.txt,pastorales,2
DonQuixote-388208.txt,colmenas,2
DonQuixote-388208.txt,enmendar,3
DonQuixote-388208.txt,removed,2
DonQuixote-388208.txt,bofetones,1
DonQuixote-388208.txt,desdichas,18
DonQuixote-388208.txt,gastaba,1
DonQuixote-388208.txt,rugero,2
DonQuixote-388208.txt,bilis,2
DonQuixote-388208.txt,decender,1
DonQuixote-388208.txt,compuestos,2
DonQuixote-388208.txt,saltos,4
DonQuixote-388208.txt,ofendedme,1
DonQuixote-388208.txt,copied,2
DonQuixote-388208.txt,ahoga,1
DonQuixote-388208.txt,yanta,2
DonQuixote-388208.txt,oyente,2
DonQuixote-388208.txt,rodamonte,1
DonQuixote-388208.txt,contando,16
DonQuixote-388208.txt,reba,5
DonQuixote-388208.txt,adquiriendo,2
DonQuixote-388208.txt,impriman,1
DonQuixote-388208.txt,rebi,2
DonQuixote-388208.txt,reas,2
DonQuixote-388208.txt,presentaci,1
DonQuixote-388208.txt,estropeados,2
DonQuixote-388208.txt,sarao,3
DonQuixote-388208.txt,copies,7
DonQuixote-388208.txt,duelos,5
DonQuixote-388208.txt,pateado,1
DonQuixote-388208.txt,modified,1
DonQuixote-388208.txt,asquerosas,1
DonQuixote-388208.txt,oblig,6
DonQuixote-388208.txt,pusistes,1
DonQuixote-388208.txt,presuma,1
DonQuixote-388208.txt,read,3
DonQuixote-388208.txt,ltimamente,5
DonQuixote-388208.txt,debajo,76
DonQuixote-388208.txt,galatea,3
DonQuixote-388208.txt,desuellan,1
DonQuixote-388208.txt,indecente,2
DonQuixote-388208.txt,real,48
DonQuixote-388208.txt,examinase,3
DonQuixote-388208.txt,inventarla,1
DonQuixote-388208.txt,trasnochada,1
DonQuixote-388208.txt,ensillaron,1
DonQuixote-388208.txt,vuelven,15
DonQuixote-388208.txt,vuelves,4
DonQuixote-388208.txt,cortaban,1
DonQuixote-388208.txt,arrima,1
DonQuixote-388208.txt,nembrot,1
DonQuixote-388208.txt,raudal,2
DonQuixote-388208.txt,arles,2
DonQuixote-388208.txt,predica,1
DonQuixote-388208.txt,arrimo,5
DonQuixote-388208.txt,afici,9
DonQuixote-388208.txt,abstengas,1
DonQuixote-388208.txt,recu,1
DonQuixote-388208.txt,violentamente,1
DonQuixote-388208.txt,celebraron,1
DonQuixote-388208.txt,rect,1
DonQuixote-388208.txt,ruidera,8
DonQuixote-388208.txt,rselas,7
DonQuixote-388208.txt,adherente,1
DonQuixote-388208.txt,satisfaciendo,1
DonQuixote-388208.txt,rece,1
DonQuixote-388208.txt,radical,1
DonQuixote-388208.txt,biles,2
DonQuixote-388208.txt,poles,8
DonQuixote-388208.txt,compradas,1
DonQuixote-388208.txt,mantua,9
DonQuixote-388208.txt,reci,8
DonQuixote-388208.txt,sardo,1
DonQuixote-388208.txt,callaba,9
DonQuixote-388208.txt,lumbres,3
DonQuixote-388208.txt,milla,1
DonQuixote-388208.txt,aprisionado,1
DonQuixote-388208.txt,olido,1
DonQuixote-388208.txt,caminemos,2
DonQuixote-388208.txt,borraba,1
DonQuixote-388208.txt,arrepiento,1
DonQuixote-388208.txt,armar,8
DonQuixote-388208.txt,armas,157
DonQuixote-388208.txt,illud,1
DonQuixote-388208.txt,arman,1
DonQuixote-388208.txt,holandas,2
DonQuixote-388208.txt,argamasa,2
DonQuixote-388208.txt,refr,22
DonQuixote-388208.txt,faltriquera,1
DonQuixote-388208.txt,unos,136
DonQuixote-388208.txt,satisfacerlas,1
DonQuixote-388208.txt,narices,28
DonQuixote-388208.txt,damasco,3
DonQuixote-388208.txt,papando,1
DonQuixote-388208.txt,notadas,1
DonQuixote-388208.txt,identification,1
DonQuixote-388208.txt,armaz,1
DonQuixote-388208.txt,declinar,1
DonQuixote-388208.txt,claudia,19
DonQuixote-388208.txt,estadme,3
DonQuixote-388208.txt,capas,1
DonQuixote-388208.txt,pesadas,2
DonQuixote-388208.txt,manejan,1
DonQuixote-388208.txt,containing,1
DonQuixote-388208.txt,asper,2
DonQuixote-388208.txt,cristalino,1
DonQuixote-388208.txt,gustas,2
DonQuixote-388208.txt,penme,2
DonQuixote-388208.txt,gustar,7
DonQuixote-388208.txt,sedero,2
DonQuixote-388208.txt,capaz,8
DonQuixote-388208.txt,grita,5
DonQuixote-388208.txt,regocijos,2
DonQuixote-388208.txt,demand,1
DonQuixote-388208.txt,dejarlos,1
DonQuixote-388208.txt,pelaza,1
DonQuixote-388208.txt,alegrarse,2
DonQuixote-388208.txt,mantos,1
DonQuixote-388208.txt,vuelvan,6
DonQuixote-388208.txt,salistes,1
DonQuixote-388208.txt,monasterio,3
DonQuixote-388208.txt,borrado,1
DonQuixote-388208.txt,grito,3
DonQuixote-388208.txt,manejar,2
DonQuixote-388208.txt,atus,1
DonQuixote-388208.txt,destas,53
DonQuixote-388208.txt,lastimados,2
DonQuixote-388208.txt,veremos,9
DonQuixote-388208.txt,adorna,1
DonQuixote-388208.txt,adorne,1
DonQuixote-388208.txt,sosiego,31
DonQuixote-388208.txt,vuelvas,5
DonQuixote-388208.txt,ligeramente,2
DonQuixote-388208.txt,granjeadas,1
DonQuixote-388208.txt,niego,4
DonQuixote-388208.txt,reliquia,3
DonQuixote-388208.txt,causaba,5
DonQuixote-388208.txt,armados,12
DonQuixote-388208.txt,novedad,5
DonQuixote-388208.txt,embistiera,1
DonQuixote-388208.txt,gustan,1
DonQuixote-388208.txt,puertocarrero,1
DonQuixote-388208.txt,descabezando,1
DonQuixote-388208.txt,dosel,1
DonQuixote-388208.txt,niega,6
DonQuixote-388208.txt,deceplinantes,2
DonQuixote-388208.txt,plancha,1
DonQuixote-388208.txt,takes,1
DonQuixote-388208.txt,burladora,1
DonQuixote-388208.txt,regi,13
DonQuixote-388208.txt,sosegado,16
DonQuixote-388208.txt,tirando,3
DonQuixote-388208.txt,atribuya,1
DonQuixote-388208.txt,peregrinamos,1
DonQuixote-388208.txt,sastres,1
DonQuixote-388208.txt,presentado,3
DonQuixote-388208.txt,estados,7
DonQuixote-388208.txt,amparando,1
DonQuixote-388208.txt,redenci,1
DonQuixote-388208.txt,sosegada,7
DonQuixote-388208.txt,enarbolando,1
DonQuixote-388208.txt,banquetes,2
DonQuixote-388208.txt,durmamos,2
DonQuixote-388208.txt,rega,1
DonQuixote-388208.txt,morirme,1
DonQuixote-388208.txt,asestan,1
DonQuixote-388208.txt,causado,10
DonQuixote-388208.txt,satisfacerles,1
DonQuixote-388208.txt,concertadas,8
DonQuixote-388208.txt,monarqu,2
DonQuixote-388208.txt,gasajos,1
DonQuixote-388208.txt,rejo,2
DonQuixote-388208.txt,templando,2
DonQuixote-388208.txt,either,1
DonQuixote-388208.txt,arraigado,1
DonQuixote-388208.txt,fresqu,1
DonQuixote-388208.txt,reja,14
DonQuixote-388208.txt,primor,2
DonQuixote-388208.txt,colgados,3
DonQuixote-388208.txt,gastado,3
DonQuixote-388208.txt,aspar,1
DonQuixote-388208.txt,frondosos,1
DonQuixote-388208.txt,prevengamos,1
DonQuixote-388208.txt,sobremodo,3
DonQuixote-388208.txt,temido,2
DonQuixote-388208.txt,alegraron,5
DonQuixote-388208.txt,miembro,6
DonQuixote-388208.txt,transferido,1
DonQuixote-388208.txt,recetes,1
DonQuixote-388208.txt,ofreciese,5
DonQuixote-388208.txt,vicios,6
DonQuixote-388208.txt,humill,1
DonQuixote-388208.txt,lavado,1
DonQuixote-388208.txt,azcona,1
DonQuixote-388208.txt,sacrist,5
DonQuixote-388208.txt,aspas,2
DonQuixote-388208.txt,adorno,16
DonQuixote-388208.txt,ofreciere,5
DonQuixote-388208.txt,parapilla,4
DonQuixote-388208.txt,inconsiderada,2
DonQuixote-388208.txt,encerrar,6
DonQuixote-388208.txt,distinguir,3
DonQuixote-388208.txt,lavaba,2
DonQuixote-388208.txt,poetas,29
DonQuixote-388208.txt,decantase,1
DonQuixote-388208.txt,mayorazgo,5
DonQuixote-388208.txt,fantasmas,13
DonQuixote-388208.txt,apesarado,1
DonQuixote-388208.txt,oriana,4
DonQuixote-388208.txt,zguenlo,1
DonQuixote-388208.txt,azumbres,1
DonQuixote-388208.txt,ginesillo,5
DonQuixote-388208.txt,callejuela,2
DonQuixote-388208.txt,arrendada,1
DonQuixote-388208.txt,gustes,1
DonQuixote-388208.txt,acreditarse,1
DonQuixote-388208.txt,callaban,2
DonQuixote-388208.txt,sendero,2
DonQuixote-388208.txt,bienestar,1
DonQuixote-388208.txt,comparaciones,3
DonQuixote-388208.txt,volater,3
DonQuixote-388208.txt,entremos,2
DonQuixote-388208.txt,muestre,10
DonQuixote-388208.txt,fuyan,1
DonQuixote-388208.txt,acariciase,1
DonQuixote-388208.txt,extirpar,1
DonQuixote-388208.txt,gele,1
DonQuixote-388208.txt,inspiraci,1
DonQuixote-388208.txt,muestro,1
DonQuixote-388208.txt,cuadrilla,6
DonQuixote-388208.txt,ensartando,4
DonQuixote-388208.txt,quando,1
DonQuixote-388208.txt,acreditarte,1
DonQuixote-388208.txt,resplandeciente,4
DonQuixote-388208.txt,hincharte,1
DonQuixote-388208.txt,pendencia,29
DonQuixote-388208.txt,jinete,2
DonQuixote-388208.txt,muestra,47
DonQuixote-388208.txt,jineta,6
DonQuixote-388208.txt,vestiglo,4
DonQuixote-388208.txt,altisonante,1
DonQuixote-388208.txt,jerigonza,2
DonQuixote-388208.txt,quedito,2
DonQuixote-388208.txt,desfavorecer,1
DonQuixote-388208.txt,gastara,1
DonQuixote-388208.txt,inclina,2
DonQuixote-388208.txt,geom,1
DonQuixote-388208.txt,mercaderes,3
DonQuixote-388208.txt,entregalle,1
DonQuixote-388208.txt,lanzarse,1
DonQuixote-388208.txt,grima,1
DonQuixote-388208.txt,circuito,1
DonQuixote-388208.txt,molida,2
DonQuixote-388208.txt,honroso,8
DonQuixote-388208.txt,despacharme,1
DonQuixote-388208.txt,inclino,1
DonQuixote-388208.txt,quidos,4
DonQuixote-388208.txt,alegrarle,1
DonQuixote-388208.txt,plazas,9
DonQuixote-388208.txt,importara,2
DonQuixote-388208.txt,resplandece,3
DonQuixote-388208.txt,rend,1
DonQuixote-388208.txt,importare,1
DonQuixote-388208.txt,mueren,4
DonQuixote-388208.txt,previniera,1
DonQuixote-388208.txt,descosido,1
DonQuixote-388208.txt,remo,17
DonQuixote-388208.txt,harta,10
DonQuixote-388208.txt,molido,37
DonQuixote-388208.txt,nervosa,1
DonQuixote-388208.txt,honrosa,6
DonQuixote-388208.txt,hormiga,3
DonQuixote-388208.txt,encarnadas,1
DonQuixote-388208.txt,animales,11
DonQuixote-388208.txt,saque,18
DonQuixote-388208.txt,fiereza,1
DonQuixote-388208.txt,cajita,1
DonQuixote-388208.txt,harto,31
DonQuixote-388208.txt,albarrazadas,1
DonQuixote-388208.txt,despacharle,1
DonQuixote-388208.txt,lugares,27
DonQuixote-388208.txt,reme,4
DonQuixote-388208.txt,riguridad,2
DonQuixote-388208.txt,parches,1
DonQuixote-388208.txt,enfermedad,17
DonQuixote-388208.txt,proprio,7
DonQuixote-388208.txt,lobos,9
DonQuixote-388208.txt,oveja,5
DonQuixote-388208.txt,desencajaba,1
DonQuixote-388208.txt,comienza,4
DonQuixote-388208.txt,liberalidad,21
DonQuixote-388208.txt,donairoso,1
DonQuixote-388208.txt,cifra,4
DonQuixote-388208.txt,abernuncio,2
DonQuixote-388208.txt,cuita,12
DonQuixote-388208.txt,adores,2
DonQuixote-388208.txt,piernas,26
DonQuixote-388208.txt,cachidiablo,1
DonQuixote-388208.txt,manteamientos,2
DonQuixote-388208.txt,propria,5
DonQuixote-388208.txt,sabogas,1
DonQuixote-388208.txt,magnificencia,6
DonQuixote-388208.txt,ntele,1
DonQuixote-388208.txt,montiel,4
DonQuixote-388208.txt,apoques,1
DonQuixote-388208.txt,mueres,1
DonQuixote-388208.txt,pudiendo,11
DonQuixote-388208.txt,gastase,1
DonQuixote-388208.txt,escamonde,1
DonQuixote-388208.txt,examinado,1
DonQuixote-388208.txt,estrecheza,19
DonQuixote-388208.txt,errores,1
DonQuixote-388208.txt,despareci,1
DonQuixote-388208.txt,comienzo,2
DonQuixote-388208.txt,fragua,2
DonQuixote-388208.txt,profund,2
DonQuixote-388208.txt,rselos,11
DonQuixote-388208.txt,aplicarle,1
DonQuixote-388208.txt,supieran,2
DonQuixote-388208.txt,pablo,2
DonQuixote-388208.txt,viciosos,2
DonQuixote-388208.txt,mantas,2
DonQuixote-388208.txt,sencilla,1
DonQuixote-388208.txt,llaneza,6
DonQuixote-388208.txt,jerez,1
DonQuixote-388208.txt,ahogaros,1
DonQuixote-388208.txt,persevero,1
DonQuixote-388208.txt,expresadas,1
DonQuixote-388208.txt,supieras,2
DonQuixote-388208.txt,escuderos,65
DonQuixote-388208.txt,horcajadura,1
DonQuixote-388208.txt,pegotes,1
DonQuixote-388208.txt,reprehendiendo,1
DonQuixote-388208.txt,afirm,5
DonQuixote-388208.txt,luce,1
DonQuixote-388208.txt,floreci,1
DonQuixote-388208.txt,gustos,6
DonQuixote-388208.txt,suspensos,21
DonQuixote-388208.txt,lisipo,1
DonQuixote-388208.txt,separar,1
DonQuixote-388208.txt,depositaban,1
DonQuixote-388208.txt,estraordinariamente,1
DonQuixote-388208.txt,presentase,1
DonQuixote-388208.txt,roballa,2
DonQuixote-388208.txt,catorceno,1
DonQuixote-388208.txt,sirvieron,6
DonQuixote-388208.txt,compuestas,7
DonQuixote-388208.txt,gero,1
DonQuixote-388208.txt,jerezanos,1
DonQuixote-388208.txt,perfecto,3
DonQuixote-388208.txt,famosos,31
DonQuixote-388208.txt,queremos,4
DonQuixote-388208.txt,important,1
DonQuixote-388208.txt,phrase,4
DonQuixote-388208.txt,ntese,4
DonQuixote-388208.txt,ciriales,1
DonQuixote-388208.txt,comprados,1
DonQuixote-388208.txt,sencillo,1
DonQuixote-388208.txt,cerdosa,2
DonQuixote-388208.txt,guiarse,1
DonQuixote-388208.txt,solenizar,1
DonQuixote-388208.txt,alternativos,1
DonQuixote-388208.txt,retr,1
DonQuixote-388208.txt,espant,7
DonQuixote-388208.txt,grifo,2
DonQuixote-388208.txt,nieta,1
DonQuixote-388208.txt,hacernos,6
DonQuixote-388208.txt,reta,1
DonQuixote-388208.txt,echarlos,1
DonQuixote-388208.txt,derrengado,1
DonQuixote-388208.txt,reto,2
DonQuixote-388208.txt,lobuna,2
DonQuixote-388208.txt,averiguadas,1
DonQuixote-388208.txt,original,15
DonQuixote-388208.txt,socorriese,5
DonQuixote-388208.txt,divinas,6
DonQuixote-388208.txt,resp,3
DonQuixote-388208.txt,callase,3
DonQuixote-388208.txt,fuimos,7
DonQuixote-388208.txt,coronados,2
DonQuixote-388208.txt,banlas,1
DonQuixote-388208.txt,lanternas,2
DonQuixote-388208.txt,verlos,2
DonQuixote-388208.txt,cascos,11
DonQuixote-388208.txt,rese,5
DonQuixote-388208.txt,resplandec,1
DonQuixote-388208.txt,francesas,1
DonQuixote-388208.txt,vericuetos,1
DonQuixote-388208.txt,pertenecen,1
DonQuixote-388208.txt,resc,1
DonQuixote-388208.txt,desgarrado,1
DonQuixote-388208.txt,venceros,1
DonQuixote-388208.txt,llevarlo,1
DonQuixote-388208.txt,plana,1
DonQuixote-388208.txt,confiar,1
DonQuixote-388208.txt,despidieron,6
DonQuixote-388208.txt,felizmente,1
DonQuixote-388208.txt,terceras,1
DonQuixote-388208.txt,asentarse,1
DonQuixote-388208.txt,echen,3
DonQuixote-388208.txt,intentarlas,2
DonQuixote-388208.txt,agazap,2
DonQuixote-388208.txt,ignorancia,12
DonQuixote-388208.txt,xxiv,2
DonQuixote-388208.txt,xxix,2
DonQuixote-388208.txt,mocosa,2
DonQuixote-388208.txt,xxii,2
DonQuixote-388208.txt,confiad,1
DonQuixote-388208.txt,llevarme,4
DonQuixote-388208.txt,toquiblanca,1
DonQuixote-388208.txt,perdonar,8
DonQuixote-388208.txt,mates,2
DonQuixote-388208.txt,maten,9
DonQuixote-388208.txt,matem,4
DonQuixote-388208.txt,perdonan,1
DonQuixote-388208.txt,mateo,1
DonQuixote-388208.txt,vencieron,1
DonQuixote-388208.txt,disclaim,1
DonQuixote-388208.txt,compadres,1
DonQuixote-388208.txt,generosidad,2
DonQuixote-388208.txt,prestos,1
DonQuixote-388208.txt,llevarla,2
DonQuixote-388208.txt,humillaci,1
DonQuixote-388208.txt,acomodarle,1
DonQuixote-388208.txt,baldones,1
DonQuixote-388208.txt,moriscos,3
DonQuixote-388208.txt,destra,5
DonQuixote-388208.txt,buscamos,2
DonQuixote-388208.txt,plano,1
DonQuixote-388208.txt,verlas,6
DonQuixote-388208.txt,merecimiento,3
DonQuixote-388208.txt,llevarle,10
DonQuixote-388208.txt,perdonad,1
DonQuixote-388208.txt,gracias,70
DonQuixote-388208.txt,luis,38
DonQuixote-388208.txt,ciego,11
DonQuixote-388208.txt,seguirle,4
DonQuixote-388208.txt,picote,1
DonQuixote-388208.txt,endurecida,1
DonQuixote-388208.txt,picota,2
DonQuixote-388208.txt,utrique,1
DonQuixote-388208.txt,endurecido,1
DonQuixote-388208.txt,competencia,3
DonQuixote-388208.txt,bolsas,1
DonQuixote-388208.txt,quidem,1
DonQuixote-388208.txt,acomodarme,1
DonQuixote-388208.txt,lazos,4
DonQuixote-388208.txt,alhajas,4
DonQuixote-388208.txt,diamante,7
DonQuixote-388208.txt,resoluci,61
DonQuixote-388208.txt,conversaci,13
DonQuixote-388208.txt,famosas,8
DonQuixote-388208.txt,causara,1
DonQuixote-388208.txt,promesas,28
DonQuixote-388208.txt,arrendara,1
DonQuixote-388208.txt,pausas,2
DonQuixote-388208.txt,destos,57
DonQuixote-388208.txt,sanguinolenta,1
DonQuixote-388208.txt,infanter,5
DonQuixote-388208.txt,honrando,1
DonQuixote-388208.txt,infantes,1
DonQuixote-388208.txt,hollen,1
DonQuixote-388208.txt,compatriotos,1
DonQuixote-388208.txt,regocijar,1
DonQuixote-388208.txt,ciega,4
DonQuixote-388208.txt,alfenique,2
DonQuixote-388208.txt,disparaban,2
DonQuixote-388208.txt,cantados,1
DonQuixote-388208.txt,vencerle,3
DonQuixote-388208.txt,seguirla,2
DonQuixote-388208.txt,encajaron,2
DonQuixote-388208.txt,decantado,2
DonQuixote-388208.txt,aula,1
DonQuixote-388208.txt,echar,47
DonQuixote-388208.txt,tirante,5
DonQuixote-388208.txt,hocicando,1
DonQuixote-388208.txt,echan,2
DonQuixote-388208.txt,precedi,1
DonQuixote-388208.txt,sierpe,4
DonQuixote-388208.txt,manteles,18
DonQuixote-388208.txt,animalia,1
DonQuixote-388208.txt,echad,1
DonQuixote-388208.txt,siglo,14
DonQuixote-388208.txt,criban,1
DonQuixote-388208.txt,vestiglos,7
DonQuixote-388208.txt,paraban,4
DonQuixote-388208.txt,africanas,1
DonQuixote-388208.txt,bautista,1
DonQuixote-388208.txt,llevaros,1
DonQuixote-388208.txt,despeado,1
DonQuixote-388208.txt,gines,10
DonQuixote-388208.txt,llevaron,17
DonQuixote-388208.txt,conversaba,1
DonQuixote-388208.txt,comodidad,26
DonQuixote-388208.txt,acomodaron,5
DonQuixote-388208.txt,abundaba,1
DonQuixote-388208.txt,zagal,7
DonQuixote-388208.txt,engendr,9
DonQuixote-388208.txt,buscan,4
DonQuixote-388208.txt,toparon,2
DonQuixote-388208.txt,yugadas,1
DonQuixote-388208.txt,oprimo,1
DonQuixote-388208.txt,buscas,3
DonQuixote-388208.txt,bolsilla,1
DonQuixote-388208.txt,buscar,107
DonQuixote-388208.txt,semejaban,2
DonQuixote-388208.txt,verles,1
DonQuixote-388208.txt,amanecer,10
DonQuixote-388208.txt,complac,1
DonQuixote-388208.txt,oprime,2
DonQuixote-388208.txt,devidirse,1
DonQuixote-388208.txt,decantada,1
DonQuixote-388208.txt,amanecen,1
DonQuixote-388208.txt,oprimi,1
DonQuixote-388208.txt,toallas,4
DonQuixote-388208.txt,casildea,9
DonQuixote-388208.txt,however,1
DonQuixote-388208.txt,ajedrez,2
DonQuixote-388208.txt,sierra,36
DonQuixote-388208.txt,arzobispos,2
DonQuixote-388208.txt,enhila,1
DonQuixote-388208.txt,hombruno,1
DonQuixote-388208.txt,ligera,13
DonQuixote-388208.txt,adulaci,6
DonQuixote-388208.txt,luna,41
DonQuixote-388208.txt,despertaba,4
DonQuixote-388208.txt,tajos,1
DonQuixote-388208.txt,llevarse,2
DonQuixote-388208.txt,tomarlas,1
DonQuixote-388208.txt,harpillera,1
DonQuixote-388208.txt,ligero,14
DonQuixote-388208.txt,satisfaci,15
DonQuixote-388208.txt,ensill,2
DonQuixote-388208.txt,legalmente,1
DonQuixote-388208.txt,mundo,396
DonQuixote-388208.txt,quitalle,4
DonQuixote-388208.txt,asnos,4
DonQuixote-388208.txt,composici,3
DonQuixote-388208.txt,molino,11
DonQuixote-388208.txt,inquietud,2
DonQuixote-388208.txt,coscorrones,1
DonQuixote-388208.txt,malheridos,1
DonQuixote-388208.txt,estancias,6
DonQuixote-388208.txt,hombruna,1
DonQuixote-388208.txt,escurecida,1
DonQuixote-388208.txt,satisface,2
DonQuixote-388208.txt,hollar,1
DonQuixote-388208.txt,enviaba,5
DonQuixote-388208.txt,acreditasen,1
DonQuixote-388208.txt,tirado,3
DonQuixote-388208.txt,rfanas,1
DonQuixote-388208.txt,sica,21
DonQuixote-388208.txt,corridos,4
DonQuixote-388208.txt,pende,1
DonQuixote-388208.txt,bayarte,1
DonQuixote-388208.txt,dolorosamente,1
DonQuixote-388208.txt,encomendarle,1
DonQuixote-388208.txt,tinacrio,2
DonQuixote-388208.txt,equidad,2
